Cabinet Name,Cabinet Category,Cabinet Sub-Type,SKU,Price,Doors,Drawers,Shelves,Width,Height,Depth
Seaport Driftwood 2-Drawer Base - 24w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB24-2-ASM,889,0,2,0,24.0in,34.5in,24.0in
Seaport Driftwood 2-Drawer Base - 30w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB30-2-ASM,949,0,2,0,30.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 12w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB12-ASM,680,0,3,0,12.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 15w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB15-ASM,732,0,3,0,15.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 18w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB18-ASM,801,0,3,0,18.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 21w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB21-ASM,915,0,3,0,21.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 24w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB24-ASM,945,0,3,0,24.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 27w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB27-ASM,973,0,3,0,27.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 30w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB30-ASM,1005,0,3,0,30.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 33w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB33-ASM,1060,0,3,0,33.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Base - 36w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB36-ASM,1122,0,3,0,36.0in,34.5in,24.0in
Seaport Driftwood 3-Drawer Vanity - 12w 34½h 21d,Vanity,Vanity Bases,SD-VDB1221-ASM,633,0,3,0,12.0in,34.5in,21.0in
Seaport Driftwood 3-Drawer Vanity - 15w 34½h 21d,Vanity,Vanity Bases,SD-VDB1521-ASM,688,0,3,0,15.0in,34.5in,21.0in
Seaport Driftwood 3-Drawer Vanity - 18w 34½h 21d,Vanity,Vanity Bases,SD-VDB1821-ASM,738,0,3,0,18.0in,34.5in,21.0in
Seaport Driftwood 4-Drawer Base - 15w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB15-4-ASM,1300,0,4,0,15.0in,34.5in,24.0in
Seaport Driftwood 4-Drawer Base - 18w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB18-4-ASM,1385,0,4,0,18.0in,34.5in,24.0in
Seaport Driftwood 4-Drawer Base - 21w 34½h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SD-DB21-4-ASM,1575,0,4,0,21.0in,34.5in,24.0in
Seaport Driftwood Base Cabinet - 12w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B12-ASM,422,1,1,0,12.0in,34.5in,24.0in
Seaport Driftwood Base Cabinet - 15w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B15-ASM,456,1,1,0,15.0in,34.5in,24.0in
Seaport Driftwood Base Cabinet - 18w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B18-ASM,486,1,1,0,18.0in,34.5in,24.0in
Seaport Driftwood Base Cabinet - 21w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B21-ASM,519,1,1,0,21.0in,34.5in,24.0in
Seaport Driftwood Base Cabinet - 9w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF0924-ASM,339,1,0,1,9.0in,34.5in,24.0in
Seaport Driftwood Bench Seat Base - 24w 16⅞h 24d,Base Cabinet,Storage Benches,SD-DBS24-ASM,663,0,1,0,24.0in,16.875in,24.0in
Seaport Driftwood Bench Seat Base - 30w 16⅞h 24d,Base Cabinet,Storage Benches,SD-DBS30-ASM,758,0,1,0,30.0in,16.875in,24.0in
Seaport Driftwood Bench Seat Base - 36w 16⅞h 24d,Base Cabinet,Storage Benches,SD-DBS36-ASM,853,0,1,0,36.0in,16.875in,24.0in
Seaport Driftwood Blind Corner Base - 33w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SD-BBC39/42-ASM,658,1,1,1,33.0in,34.5in,24.0in
Seaport Driftwood Blind Corner Wall - 24w 30h 12d,Wall Cabinet,Corner Kitchen Cabinets,SD-WBC2430-ASM,438,1,0,2,24.0in,30.0in,12.0in
Seaport Driftwood Blind Corner Wall - 24w 36h 12d,Wall Cabinet,Corner Kitchen Cabinets,SD-WBC2436-ASM,488,1,0,2,24.0in,36.0in,12.0in
Seaport Driftwood Blind Corner Wall - 24w 42h 12d,Wall Cabinet,Corner Kitchen Cabinets,SD-WBC2442-ASM,630,1,0,2,24.0in,42.0in,12.0in
Seaport Driftwood Bridge Cabinet - 30w 12h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3012-ASM,320,2,0,0,30.0in,12.0in,12.0in
Seaport Driftwood Bridge Cabinet - 33w 12h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3312-ASM,362,2,0,0,33.0in,12.0in,12.0in
Seaport Driftwood Bridge Cabinet - 36w 12h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3612-ASM,336,2,0,0,36.0in,12.0in,12.0in
Seaport Driftwood Deep Bridge Cabinet - 33w 12h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W331224-ASM,429,2,0,0,33.0in,12.0in,24.0in
Seaport Driftwood Deep Bridge Cabinet - 36w 12h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W361224-ASM,448,2,0,0,36.0in,12.0in,24.0in
Seaport Driftwood Deep Mid-Height Wall - 30w 18h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W301824-ASM,473,2,0,0,30.0in,18.0in,24.0in
Seaport Driftwood Deep Mid-Height Wall - 33w 18h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W331824-ASM,503,2,0,0,33.0in,18.0in,24.0in
Seaport Driftwood Deep Mid-Height Wall - 36w 18h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W361824-ASM,476,2,0,0,36.0in,18.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 30w 15h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W301524-ASM,454,2,0,0,30.0in,15.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 30w 24h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W302424-ASM,569,2,0,1,30.0in,24.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 33w 15h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W331524-ASM,519,2,0,0,33.0in,15.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 33w 24h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W332424-ASM,560,2,0,1,33.0in,24.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 36w 15h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W361524-ASM,562,2,0,0,36.0in,15.0in,24.0in
Seaport Driftwood Deep Wall Cabinet - 36w 24h 24d,Wall Cabinet,Wall Kitchen Cabinets,SD-W362424-ASM,598,2,0,1,36.0in,24.0in,24.0in
Seaport Driftwood Diagonal Corner Base - 24w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BEC24-ASM,825,2,0,1,24.0in,34.5in,24.0in
Seaport Driftwood Diagonal Corner Sink Base - 18w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SD-DSB36-ASM,891,1,0,1,18.0in,34.5in,24.0in
Seaport Driftwood Diagonal Corner Wall - 18w 30h 24d,Wall Cabinet,Corner Kitchen Cabinets,SD-WDC2430-ASM,541,1,0,2,18.0in,30.0in,24.0in
Seaport Driftwood Diagonal Corner Wall - 18w 36h 24d,Wall Cabinet,Corner Kitchen Cabinets,SD-WDC2436-ASM,640,1,0,2,18.0in,36.0in,24.0in
Seaport Driftwood Diagonal Corner Wall - 18w 42h 24d,Wall Cabinet,Corner Kitchen Cabinets,SD-WDC2442-ASM,689,1,0,3,18.0in,42.0in,24.0in
Seaport Driftwood Diagonal Corner Wall Cabinet with Glass Door - 18w 30h 24d,Wall Cabinet,Glass-Front Kitchen Cabinets,SD-PGDWDC2430-ASM,940,1,0,2,18.0in,30.0in,24.0in
Seaport Driftwood Diagonal Corner Wall Cabinet with Glass Door - 18w 36h 24d,Wall Cabinet,Glass-Front Kitchen Cabinets,SD-PGDWDC2436-ASM,1024,1,0,2,18.0in,36.0in,24.0in
Seaport Driftwood Diagonal Corner Wall Cabinet with Glass Door - 18w 42h 24d,Wall Cabinet,Glass-Front Kitchen Cabinets,SD-PGDWDC2442-ASM,1097,1,0,3,18.0in,42.0in,24.0in
Seaport Driftwood Diagonal Corner Wall Cabinet with Glass Door - 24w 15h 24d,Wall Cabinet,Glass-Front Kitchen Cabinets,SD-PGDWDC2415-ASM,1002,1,0,0,24.0in,15.0in,24.0in
Seaport Driftwood Double Base Cabinet - 24w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF2424-ASM,537,2,0,1,24.0in,34.5in,24.0in
Seaport Driftwood Double Base Cabinet - 27w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B27-ASM,597,2,1,1,27.0in,34.5in,24.0in
Seaport Driftwood Double Base Cabinet - 30w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B30-ASM,640,2,1,1,30.0in,34.5in,24.0in
Seaport Driftwood Double Base Cabinet - 33w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B33-ASM,673,2,1,1,33.0in,34.5in,24.0in
Seaport Driftwood Double Base Cabinet - 36w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B36-ASM,708,2,1,1,36.0in,34.5in,24.0in
Seaport Driftwood Double Door Base - 24w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-B24-ASM,573,2,1,1,24.0in,34.5in,24.0in
Seaport Driftwood Double Door Vanity Base - 24w 34½h 21d,Vanity,Vanity Bases,SD-VB2421-ASM,623,2,1,1,24.0in,34.5in,21.0in
Seaport Driftwood Double Door Vanity Base - 30w 34½h 21d,Vanity,Vanity Bases,SD-VB3021-ASM,690,2,1,1,30.0in,34.5in,21.0in
Seaport Driftwood Double Door Wall - 30w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3015-ASM,336,2,0,0,30.0in,15.0in,12.0in
Seaport Driftwood Double Door Wall - 33w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3315-ASM,362,2,0,0,33.0in,15.0in,12.0in
Seaport Driftwood Double Door Wall - 36w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3615-ASM,380,2,0,0,36.0in,15.0in,12.0in
Seaport Driftwood Double Oven Tall Cabinet - 33w 84h 24d,Tall Cabinet,Oven Cabinets,SD-OC338424D-ASM,1657,2,1,0,33.0in,84.0in,24.0in
Seaport Driftwood Double Oven Tall Cabinet - 33w 90h 24d,Tall Cabinet,Oven Cabinets,SD-OC339024D-ASM,1733,2,1,0,33.0in,90.0in,24.0in
Seaport Driftwood Double Oven Tall Cabinet - 33w 96h 24d,Tall Cabinet,Oven Cabinets,SD-OC339624D-ASM,1989,2,1,1,33.0in,96.0in,24.0in
Seaport Driftwood Double Tall Pantry - 24w 84h 24d,Tall Cabinet,Pantries,SD-TP248424-ASM,1303,4,0,5,24.0in,84.0in,24.0in
Seaport Driftwood Double Tall Pantry - 24w 90h 24d,Tall Cabinet,Pantries,SD-TP249024-ASM,1352,4,0,5,24.0in,90.0in,24.0in
Seaport Driftwood Double Tall Pantry - 24w 96h 24d,Tall Cabinet,Pantries,SD-TP249624-ASM,1519,4,0,6,24.0in,96.0in,24.0in
Seaport Driftwood Double Tall Pantry - 30w 84h 24d,Tall Cabinet,Pantries,SD-TP308424-ASM,1541,4,0,5,30.0in,84.0in,24.0in
Seaport Driftwood Double Tall Pantry - 30w 90h 24d,Tall Cabinet,Pantries,SD-TP309024-ASM,1642,4,0,5,30.0in,90.0in,24.0in
Seaport Driftwood Double Tall Pantry - 30w 96h 24d,Tall Cabinet,Pantries,SD-TP309624-ASM,1805,4,0,6,30.0in,96.0in,24.0in
Seaport Driftwood Double Trash Pull-Out Base - 21w 34½h 24d,Base Cabinet,Pull-Out Trash Cans,SD-B21TR-ASM,1055,0,2,0,21.0in,34.5in,24.0in
Seaport Driftwood Double Vanity Sink & Drawer - 60w 34½h 21d,Vanity,Vanity Bases,SD-VSD6021 DOUBLE-ASM,1108,4,3,0,60.0in,34.5in,21.0in
Seaport Driftwood Easy-Reach Corner Base - 33w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SD-ERCB33-ASM,1009,1,0,0,33.0in,34.5in,24.0in
Seaport Driftwood Extended Blind Corner Base - 39w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SD-BBC42/45-ASM,720,1,1,1,39.0in,34.5in,24.0in
Seaport Driftwood Extra-Tall Slim Wall - 9w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W0942-ASM,347,1,0,3,9.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 12w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W1242-ASM,366,1,0,3,12.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 15w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W1542-ASM,411,1,0,3,15.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 18w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W1842-ASM,458,1,0,3,18.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 21w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W2142-ASM,491,1,0,3,21.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 24w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W2442-ASM,570,2,0,3,24.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 27w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W2742-ASM,607,2,0,3,27.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 30w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3042-ASM,646,2,0,3,30.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 33w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3342-ASM,678,2,0,3,33.0in,42.0in,12.0in
Seaport Driftwood Extra-Tall Wall Cabinet - 36w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SD-W3642-ASM,734,2,0,3,36.0in,42.0in,12.0in
Seaport Driftwood Farm Sink Base - 33w 34½h 24d,Base Cabinet,Sink Base Cabinets,SD-FS33-ASM,706,2,0,0,33.0in,34.5in,24.0in
Seaport Driftwood Farm Sink Base - 36w 34½h 24d,Base Cabinet,Sink Base Cabinets,SD-FS36-ASM,724,2,0,0,36.0in,34.5in,24.0in
Seaport Driftwood Full-Height Base Cabinet - 12w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF1224-ASM,414,1,0,1,12.0in,34.5in,24.0in
Seaport Driftwood Full-Height Base Cabinet - 15w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF1524-ASM,445,1,0,1,15.0in,34.5in,24.0in
Seaport Driftwood Full-Height Base Cabinet - 18w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF1824-ASM,476,1,0,1,18.0in,34.5in,24.0in
Seaport Driftwood Full-Height Base Cabinet - 21w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF2124-ASM,507,1,0,1,21.0in,34.5in,24.0in
Seaport Driftwood Full-Height Double Base - 27w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF2724-ASM,568,2,0,1,27.0in,34.5in,24.0in
Seaport Driftwood Full-Height Double Base - 30w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF3024-ASM,599,2,0,1,30.0in,34.5in,24.0in
Seaport Driftwood Full-Height Double Base - 33w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF3324-ASM,630,2,0,1,33.0in,34.5in,24.0in
Seaport Driftwood Full-Height Double Base - 36w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SD-BF3624-ASM,661,2,0,1,36.0in,34.5in,24.0in
Seaport Driftwood Full-Height Double Vanity - 24w 34½h 21d,Vanity,Vanity Bases,SD-VBF2421-ASM,537,2,0,1,24.0in,34.5in,21.0in
Seaport Driftwood Full-Height Double Vanity - 27w 34½h 21d,Vanity,Vanity Bases,SD-VBF2721-ASM,568,2,0,1,27.0in,34.5in,21.0in
Seaport Driftwood Full-Height Double Vanity - 30w 34½h 21d,Vanity,Vanity Bases,SD-VBF3021-ASM,599,2,0,1,30.0in,34.5in,21.0in
