Cabinet Name,Cabinet Category,Cabinet Sub-Type,SKU,Price,Doors,Drawers,Shelves,Width,Height,Depth
Seaport Light Gray Double Base Cabinet - 30w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-B30-RTA,515,2,1,1,30.0in,34.5in,24.0in
Seaport Light Gray Double Base Cabinet - 33w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-B33-RTA,543,2,1,1,33.0in,34.5in,24.0in
Seaport Light Gray Double Base Cabinet - 36w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-B36-RTA,573,2,1,1,36.0in,34.5in,24.0in
Seaport Light Gray Double Door Base - 24w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-B24-RTA,454,2,1,1,24.0in,34.5in,24.0in
Seaport Light Gray Double Door Vanity Base - 24w 34½h 21d,Vanity,Vanity Bases,SLG-VB2421-RTA,504,2,1,1,24.0in,34.5in,21.0in
Seaport Light Gray Double Door Vanity Base - 30w 34½h 21d,Vanity,Vanity Bases,SLG-VB3021-RTA,565,2,1,1,30.0in,34.5in,21.0in
Seaport Light Gray Double Door Wall - 24w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2415-RTA,336,2,0,0,24.0in,15.0in,12.0in
Seaport Light Gray Double Door Wall - 27w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2715-RTA,370,2,0,0,27.0in,15.0in,12.0in
Seaport Light Gray Double Door Wall - 30w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3015-RTA,230,2,0,0,30.0in,15.0in,12.0in
Seaport Light Gray Double Door Wall - 33w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3315-RTA,246,2,0,0,33.0in,15.0in,12.0in
Seaport Light Gray Double Door Wall - 36w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3615-RTA,260,2,0,0,36.0in,15.0in,12.0in
Seaport Light Gray Double Oven Tall Cabinet - 33w 84h 24d,Tall Cabinet,Oven Cabinets,SLG-OC338424D-RTA,1400,2,1,0,33.0in,84.0in,24.0in
Seaport Light Gray Double Oven Tall Cabinet - 33w 90h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339024D-RTA,1481,2,1,0,33.0in,90.0in,24.0in
Seaport Light Gray Double Oven Tall Cabinet - 33w 96h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339624D-RTA,1644,2,1,1,33.0in,96.0in,24.0in
Seaport Light Gray Double Tall Pantry - 24w 84h 24d,Tall Cabinet,Pantries,SLG-TP248424-RTA,1025,4,0,5,24.0in,84.0in,24.0in
Seaport Light Gray Double Tall Pantry - 24w 90h 24d,Tall Cabinet,Pantries,SLG-TP249024-RTA,1095,4,0,5,24.0in,90.0in,24.0in
Seaport Light Gray Double Tall Pantry - 24w 96h 24d,Tall Cabinet,Pantries,SLG-TP249624-RTA,1156,4,0,6,24.0in,96.0in,24.0in
Seaport Light Gray Double Tall Pantry - 30w 84h 24d,Tall Cabinet,Pantries,SLG-TP308424-RTA,1184,4,0,5,30.0in,84.0in,24.0in
Seaport Light Gray Double Tall Pantry - 30w 90h 24d,Tall Cabinet,Pantries,SLG-TP309024-RTA,1291,4,0,5,30.0in,90.0in,24.0in
Seaport Light Gray Double Tall Pantry - 30w 96h 24d,Tall Cabinet,Pantries,SLG-TP309624-RTA,1310,4,0,6,30.0in,96.0in,24.0in
Seaport Light Gray Double Trash Pull-Out Base - 21w 34½h 24d,Base Cabinet,Pull-Out Trash Cans,SLG-B21TR-RTA,961,0,2,0,21.0in,34.5in,24.0in
Seaport Light Gray Double Vanity Sink & Drawer - 60w 34½h 21d,Vanity,Vanity Bases,SLG-VSD6021 DOUBLE-RTA,983,4,3,0,60.0in,34.5in,21.0in
Seaport Light Gray Easy-Reach Corner Base - 33w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SLG-ERCB33-RTA,796,1,0,0,33.0in,34.5in,24.0in
Seaport Light Gray Extended Blind Corner Base - 39w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SLG-BBC42/45-RTA,588,1,1,1,39.0in,34.5in,24.0in
Seaport Light Gray Extra-Tall Slim Wall - 9w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W0942-RTA,227,1,0,3,9.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 12w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1242-RTA,258,1,0,3,12.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 15w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1542-RTA,291,1,0,3,15.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 18w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1842-RTA,325,1,0,3,18.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 21w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2142-RTA,361,1,0,3,21.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 24w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2442-RTA,426,2,0,3,24.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 27w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2742-RTA,448,2,0,3,27.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 30w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3042-RTA,496,2,0,3,30.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 33w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3342-RTA,529,2,0,3,33.0in,42.0in,12.0in
Seaport Light Gray Extra-Tall Wall Cabinet - 36w 42h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3642-RTA,563,2,0,3,36.0in,42.0in,12.0in
Seaport Light Gray Farm Sink Base - 33w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-FS33-RTA,652,2,0,0,33.0in,34.5in,24.0in
Seaport Light Gray Farm Sink Base - 36w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-FS36-RTA,680,2,0,0,36.0in,34.5in,24.0in
Seaport Light Gray Full-Height Base Cabinet - 12w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF1224-RTA,353,1,0,1,12.0in,34.5in,24.0in
Seaport Light Gray Full-Height Base Cabinet - 15w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF1524-RTA,381,1,0,1,15.0in,34.5in,24.0in
Seaport Light Gray Full-Height Base Cabinet - 18w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF1824-RTA,409,1,0,1,18.0in,34.5in,24.0in
Seaport Light Gray Full-Height Base Cabinet - 21w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF2124-RTA,437,1,0,1,21.0in,34.5in,24.0in
Seaport Light Gray Full-Height Double Base - 27w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF2724-RTA,493,2,0,1,27.0in,34.5in,24.0in
Seaport Light Gray Full-Height Double Base - 30w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF3024-RTA,521,2,0,1,30.0in,34.5in,24.0in
Seaport Light Gray Full-Height Double Base - 33w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF3324-RTA,549,2,0,1,33.0in,34.5in,24.0in
Seaport Light Gray Full-Height Double Base - 36w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF3624-RTA,577,2,0,1,36.0in,34.5in,24.0in
Seaport Light Gray Full-Height Double Vanity - 24w 34½h 21d,Vanity,Vanity Bases,SLG-VBF2421-RTA,465,2,0,1,24.0in,34.5in,21.0in
Seaport Light Gray Full-Height Double Vanity - 27w 34½h 21d,Vanity,Vanity Bases,SLG-VBF2721-RTA,493,2,0,1,27.0in,34.5in,21.0in
Seaport Light Gray Full-Height Double Vanity - 30w 34½h 21d,Vanity,Vanity Bases,SLG-VBF3021-RTA,521,2,0,1,30.0in,34.5in,21.0in
Seaport Light Gray Full-Height Double Vanity - 33w 34½h 21d,Vanity,Vanity Bases,SLG-VBF3321-RTA,549,2,0,1,33.0in,34.5in,21.0in
Seaport Light Gray Full-Height Double Vanity - 36w 34½h 21d,Vanity,Vanity Bases,SLG-VBF3621-RTA,577,2,0,1,36.0in,34.5in,21.0in
Seaport Light Gray Full-Height Vanity - 15w 34½h 21d,Vanity,Vanity Bases,SLG-VBF1521-RTA,381,1,0,1,15.0in,34.5in,21.0in
Seaport Light Gray Full-Height Vanity - 18w 34½h 21d,Vanity,Vanity Bases,SLG-VBF1821-RTA,409,1,0,1,18.0in,34.5in,21.0in
Seaport Light Gray Full-Height Vanity - 21w 34½h 21d,Vanity,Vanity Bases,SLG-VBF2121-RTA,437,1,0,1,21.0in,34.5in,21.0in
Seaport Light Gray Furniture Drawer Base - 18w 28½h 21d,Base Cabinet,Drawer Base Kitchen Cabinets,SLG-FD1821-RTA,708,0,2,0,18.0in,28.5in,21.0in
Seaport Light Gray Knee Drawer - 30w 7⅛h 24d,Base Cabinet,Drawer Base Kitchen Cabinets,SLG-BKD30-RTA,202,0,1,0,30.0in,7.125in,24.0in
Seaport Light Gray Lattice Wine Rack - 30w 15h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WR3015-RTA,384,0,0,0,30.0in,15.0in,12.0in
Seaport Light Gray Lattice Wine Rack - 36w 15h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WR3615-RTA,468,0,0,0,36.0in,15.0in,12.0in
Seaport Light Gray Lazy Susan Corner Base - 33w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SLG-LSB33-RTA,846,1,0,0,33.0in,34.5in,24.0in
Seaport Light Gray Lazy Susan Corner Base - 36w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SLG-LSB36-RTA,918,1,0,0,36.0in,34.5in,24.0in
Seaport Light Gray Microwave Base - 30w 34½h 24d,Base Cabinet,Microwave Cabinets,SLG-BMC30-RTA,638,0,1,0,30.0in,34.5in,24.0in
Seaport Light Gray Microwave Wall Cabinet - 30w 30h 12d,Wall Cabinet,Microwave Cabinets,SLG-WM3030-RTA,529,2,0,0,30.0in,30.0in,12.0in
Seaport Light Gray Microwave Wall Cabinet - 30w 36h 12d,Wall Cabinet,Microwave Cabinets,SLG-WM3036-RTA,580,2,0,0,30.0in,36.0in,12.0in
Seaport Light Gray Microwave Wall Cabinet - 30w 42h 12d,Wall Cabinet,Microwave Cabinets,SLG-WM3042-RTA,591,2,0,1,30.0in,42.0in,12.0in
Seaport Light Gray Mid-Height Wall Cabinet - 30w 18h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3018-RTA,255,2,0,0,30.0in,18.0in,12.0in
Seaport Light Gray Mid-Height Wall Cabinet - 33w 18h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3318-RTA,272,2,0,0,33.0in,18.0in,12.0in
Seaport Light Gray Mid-Height Wall Cabinet - 36w 18h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3618-RTA,302,2,0,0,36.0in,18.0in,12.0in
Seaport Light Gray No-Shelf Wall Cabinet - 30w 21h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3021-RTA,325,2,0,0,30.0in,21.0in,12.0in
Seaport Light Gray Open End Base - 12w 34½h 24d,Base Cabinet,Open Shelves,SLG-BES12-RTA,386,0,0,2,12.0in,34.5in,24.0in
Seaport Light Gray Open Wall Cabinet - 12w 30h 12d,Wall Cabinet,Open Shelves,SLG-OE1230-RTA,148,0,0,2,12.0in,30.0in,12.0in
Seaport Light Gray Open Wall Cabinet - 12w 36h 12d,Wall Cabinet,Open Shelves,SLG-OE1236-RTA,162,0,0,2,12.0in,36.0in,12.0in
Seaport Light Gray Open Wall Cabinet - 12w 42h 12d,Wall Cabinet,Open Shelves,SLG-OE1242-RTA,196,0,0,3,12.0in,42.0in,12.0in
Seaport Light Gray Oven-Microwave Tall Cabinet - 33w 84h 24d,Tall Cabinet,Oven Cabinets,SLG-OC338424C-RTA,1400,2,2,0,33.0in,84.0in,24.0in
Seaport Light Gray Oven-Microwave Tall Cabinet - 33w 90h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339024C-RTA,1481,2,2,0,33.0in,90.0in,24.0in
Seaport Light Gray Oven-Microwave Tall Cabinet - 33w 96h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339624C-RTA,1644,2,2,1,33.0in,96.0in,24.0in
Seaport Light Gray Pie-Cut Corner Wall - 24w 15h 24d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WPC2415-RTA,504,1,0,0,24.0in,15.0in,24.0in
Seaport Light Gray Pie-Cut Corner Wall - 24w 30h 24d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WPC2430-RTA,650,1,0,2,24.0in,30.0in,24.0in
Seaport Light Gray Pie-Cut Corner Wall - 24w 36h 24d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WPC2436-RTA,725,1,0,2,24.0in,36.0in,24.0in
Seaport Light Gray Pie-Cut Corner Wall - 24w 42h 24d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WPC2442-RTA,832,1,0,3,24.0in,42.0in,24.0in
Seaport Light Gray Pie-Cut Corner Wall Cabinet with Glass Door - 24w 15h 24d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDWPC2415-RTA,921,1,0,0,24.0in,15.0in,24.0in
Seaport Light Gray Plate Rack Cabinet - 30w 15h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-PR3015-RTA,524,0,0,0,30.0in,15.0in,12.0in
Seaport Light Gray Single Oven Tall Cabinet - 33w 84h 24d,Tall Cabinet,Oven Cabinets,SLG-OC338424-RTA,1400,2,3,0,33.0in,84.0in,24.0in
Seaport Light Gray Single Oven Tall Cabinet - 33w 90h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339024-RTA,1481,2,3,0,33.0in,90.0in,24.0in
Seaport Light Gray Single Oven Tall Cabinet - 33w 96h 24d,Tall Cabinet,Oven Cabinets,SLG-OC339624-RTA,1644,2,3,1,33.0in,96.0in,24.0in
Seaport Light Gray Single Vanity Sink & Drawer - 60w 34½h 21d,Vanity,Vanity Bases,SLG-VSD6021 SINGLE-RTA,1263,2,6,0,60.0in,34.5in,21.0in
Seaport Light Gray Sink Base - 24w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-SB24-RTA,388,2,0,0,24.0in,34.5in,24.0in
Seaport Light Gray Sink Base - 27w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-SB27-RTA,415,2,0,0,27.0in,34.5in,24.0in
Seaport Light Gray Sink Base - 30w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-SB30-RTA,442,2,0,0,30.0in,34.5in,24.0in
Seaport Light Gray Sink Base - 33w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-SB33-RTA,465,2,0,0,33.0in,34.5in,24.0in
Seaport Light Gray Sink Base - 36w 34½h 24d,Base Cabinet,Sink Base Cabinets,SLG-SB36-RTA,487,2,0,0,36.0in,34.5in,24.0in
Seaport Light Gray Slim Tall Wall Cabinet - 9w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W0936-RTA,207,1,0,2,9.0in,36.0in,12.0in
Seaport Light Gray Small Wall Cabinet - 12w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1215-RTA,190,1,0,0,12.0in,15.0in,12.0in
Seaport Light Gray Small Wall Cabinet - 15w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1515-RTA,227,1,0,0,15.0in,15.0in,12.0in
Seaport Light Gray Small Wall Cabinet - 18w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1815-RTA,274,1,0,0,18.0in,15.0in,12.0in
Seaport Light Gray Small Wall Cabinet - 21w 15h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2115-RTA,302,1,0,0,21.0in,15.0in,12.0in
Seaport Light Gray Spice Pull-Out - 6w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF06-PO-RTA,369,0,1,0,6.0in,34.5in,24.0in
Seaport Light Gray Spice Pull-Out Base - 9w 34½h 24d,Base Cabinet,Base Kitchen Cabinets,SLG-BF09-PO-RTA,389,0,1,0,9.0in,34.5in,24.0in
Seaport Light Gray Stackable Wine Rack - 15w 15h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WR1515-RTA,288,0,0,0,15.0in,15.0in,12.0in
Seaport Light Gray Stackable Wine Rack - 18w 18h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WR1818-RTA,365,0,0,0,18.0in,18.0in,12.0in
Seaport Light Gray Standard Height Wall - 30w 24h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3024-RTA,342,2,0,1,30.0in,24.0in,12.0in
Seaport Light Gray Standard Height Wall - 33w 24h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3324-RTA,370,2,0,1,33.0in,24.0in,12.0in
Seaport Light Gray Standard Height Wall - 36w 24h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3624-RTA,389,2,0,1,36.0in,24.0in,12.0in
Seaport Light Gray Standard Wall Cabinet - 24w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2430-RTA,316,2,0,2,24.0in,30.0in,12.0in
Seaport Light Gray Standard Wall Cabinet - 27w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2730-RTA,342,2,0,2,27.0in,30.0in,12.0in
Seaport Light Gray Standard Wall Cabinet - 30w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3030-RTA,370,2,0,2,30.0in,30.0in,12.0in
Seaport Light Gray Standard Wall Cabinet - 33w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3330-RTA,395,2,0,2,33.0in,30.0in,12.0in
Seaport Light Gray Standard Wall Cabinet - 36w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3630-RTA,420,2,0,2,36.0in,30.0in,12.0in
Seaport Light Gray Tall Pantry - 12w 84h 24d,Tall Cabinet,Pantries,SLG-TP128424-RTA,848,2,0,5,12.0in,84.0in,24.0in
Seaport Light Gray Tall Pantry - 12w 90h 24d,Tall Cabinet,Pantries,SLG-TP129024-RTA,918,2,0,5,12.0in,90.0in,24.0in
Seaport Light Gray Tall Pantry - 12w 96h 24d,Tall Cabinet,Pantries,SLG-TP129624-RTA,980,2,0,6,12.0in,96.0in,24.0in
Seaport Light Gray Tall Pantry - 15w 84h 24d,Tall Cabinet,Pantries,SLG-TP158424-RTA,879,2,0,5,15.0in,84.0in,24.0in
Seaport Light Gray Tall Pantry - 15w 90h 24d,Tall Cabinet,Pantries,SLG-TP159024-RTA,935,2,0,5,15.0in,90.0in,24.0in
Seaport Light Gray Tall Pantry - 15w 96h 24d,Tall Cabinet,Pantries,SLG-TP159624-RTA,1008,2,0,6,15.0in,96.0in,24.0in
Seaport Light Gray Tall Pantry - 18w 84h 24d,Tall Cabinet,Pantries,SLG-TP188424-RTA,921,2,0,5,18.0in,84.0in,24.0in
Seaport Light Gray Tall Pantry - 18w 90h 24d,Tall Cabinet,Pantries,SLG-TP189024-RTA,952,2,0,5,18.0in,90.0in,24.0in
Seaport Light Gray Tall Pantry - 18w 96h 24d,Tall Cabinet,Pantries,SLG-TP189624-RTA,1033,2,0,6,18.0in,96.0in,24.0in
Seaport Light Gray Tall Wall Cabinet - 12w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1236-RTA,232,1,0,2,12.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 15w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1536-RTA,263,1,0,2,15.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 18w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1836-RTA,297,1,0,2,18.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 21w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2136-RTA,328,1,0,2,21.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 24w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2436-RTA,386,2,0,2,24.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 27w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2736-RTA,417,2,0,2,27.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 30w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3036-RTA,448,2,0,2,30.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 33w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3336-RTA,518,2,0,2,33.0in,36.0in,12.0in
Seaport Light Gray Tall Wall Cabinet - 36w 36h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W3636-RTA,510,2,0,2,36.0in,36.0in,12.0in
Seaport Light Gray Trash Pull-Out Base - 15w 34½h 24d,Base Cabinet,Pull-Out Trash Cans,SLG-B15TR-RTA,859,0,2,0,15.0in,34.5in,24.0in
Seaport Light Gray Trash Pull-Out Base - 18w 34½h 24d,Base Cabinet,Pull-Out Trash Cans,SLG-B18TR-RTA,932,0,2,0,18.0in,34.5in,24.0in
Seaport Light Gray Tray Divider Base - 12w 34½h 24d,Base Cabinet,Corner Kitchen Cabinets,SLG-BT12-RTA,521,1,0,1,12.0in,34.5in,24.0in
Seaport Light Gray Vanity Base - 12w 34½h 21d,Vanity,Vanity Bases,SLG-VB1221-RTA,367,1,1,1,12.0in,34.5in,21.0in
Seaport Light Gray Vanity Base - 15w 34½h 21d,Vanity,Vanity Bases,SLG-VB1521-RTA,395,1,1,1,15.0in,34.5in,21.0in
Seaport Light Gray Vanity Base - 18w 34½h 21d,Vanity,Vanity Bases,SLG-VB1821-RTA,425,1,1,1,18.0in,34.5in,21.0in
Seaport Light Gray Vanity Base - 21w 34½h 21d,Vanity,Vanity Bases,SLG-VB2121-RTA,454,1,1,1,21.0in,34.5in,24.0in
Seaport Light Gray Vanity Cabinet - 12w 34½h 21d,Vanity,Vanity Bases,SLG-VBF1221-RTA,353,1,0,1,12.0in,34.5in,21.0in
Seaport Light Gray Vanity Drawer - 30w 5h 21d,Vanity,Vanity Bases,SLG-KD30-RTA,202,0,1,0,30.0in,5.0in,21.0in
Seaport Light Gray Vanity Sink Base - 24w 34½h 21d,Vanity,Vanity Bases,SLG-VSB24-RTA,370,2,0,0,24.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink Base - 30w 34½h 21d,Vanity,Vanity Bases,SLG-VSB30-RTA,426,2,0,0,30.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink Base - 36w 34½h 21d,Vanity,Vanity Bases,SLG-VSB36-RTA,470,2,0,0,36.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink & Drawer Left - 30w 34½h 21d,Vanity,Vanity Bases,SLG-VSD3021L-RTA,591,1,2,0,30.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink & Drawer Left - 36w 34½h 21d,Vanity,Vanity Bases,SLG-VSD3621L-RTA,683,2,2,0,36.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink & Drawer Right - 30w 34½h 21d,Vanity,Vanity Bases,SLG-VSD3021R-RTA,591,1,2,0,30.0in,34.5in,21.0in
Seaport Light Gray Vanity Sink & Drawer Right - 36w 34½h 21d,Vanity,Vanity Bases,SLG-VSD3621R-RTA,683,2,2,0,36.0in,34.5in,21.0in
Seaport Light Gray Vertical Wine Bottle Shelves - 6w 30h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WC0630-RTA,234,0,0,0,6.0in,30.0in,12.0in
Seaport Light Gray Vertical Wine Bottle Shelves - 6w 36h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WC0636-RTA,278,0,0,0,6.0in,36.0in,12.0in
Seaport Light Gray Vertical Wine Bottle Shelves - 6w 42h 12d,Cabinet Organizer,Kitchen Cabinet Organizers,SLG-WC0642-RTA,322,0,0,0,6.0in,42.0in,12.0in
Seaport Light Gray Wall Angle Corner - 12w 30h 12d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WAE1230-RTA,286,2,0,2,12.0in,30.0in,12.0in
Seaport Light Gray Wall Angle Corner - 12w 36h 12d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WAE1236-RTA,347,2,0,2,12.0in,36.0in,12.0in
Seaport Light Gray Wall Angle Corner - 12w 42h 12d,Wall Cabinet,Corner Kitchen Cabinets,SLG-WAE1242-RTA,403,2,0,3,12.0in,42.0in,12.0in
Seaport Light Gray Wall Cabinet - 12w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1230-RTA,190,1,0,2,12.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet - 15w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1530-RTA,218,1,0,2,15.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet - 18w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W1830-RTA,244,1,0,2,18.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet - 21w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W2130-RTA,269,1,0,2,21.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet - 9w 30h 12d,Wall Cabinet,Wall Kitchen Cabinets,SLG-W0930-RTA,168,1,0,2,9.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 12w 15h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1215-RTA,663,1,0,0,12.0in,15.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 15w 15h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1515-RTA,700,1,0,0,15.0in,15.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 15w 30h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1530-RTA,722,1,0,2,15.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 15w 36h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1536-RTA,778,1,0,2,15.0in,36.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 15w 42h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1542-RTA,815,1,0,3,15.0in,42.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 18w 15h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1815-RTA,747,1,0,0,18.0in,15.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 18w 30h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1830-RTA,747,1,0,2,18.0in,30.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 18w 36h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1836-RTA,812,1,0,2,18.0in,36.0in,12.0in
Seaport Light Gray Wall Cabinet with Glass Door - 18w 42h 12d,Wall Cabinet,Glass-Front Kitchen Cabinets,SLG-PGDW1842-RTA,848,1,0,3,18.0in,42.0in,12.0in
